episode reward,episode,Method
-0.5,1,PPO
-0.5,2,PPO
-0.5,3,PPO
-0.5,4,PPO
-0.5,5,PPO
-0.1636363636363636,6,PPO
-0.009090909090909078,7,PPO
-0.009090909090909078,8,PPO
-0.009090909090909078,9,PPO
-0.00909090909090906,10,PPO
0.14545454545454548,11,PPO
0.1454545454545455,12,PPO
0.14545454545454548,13,PPO
0.5090909090909091,14,PPO
0.6636363636363637,15,PPO
1.1818181818181819,16,PPO
1.9090909090909092,17,PPO
3.5454545454545454,18,PPO
3.7,19,PPO
4.4,20,PPO
6.372727272727274,21,PPO
7.463636363636365,22,PPO
8.345454545454546,23,PPO
9.954545454545455,24,PPO
10.290909090909091,25,PPO
11.018181818181818,26,PPO
12.29090909090909,27,PPO
13.745454545454544,28,PPO
13.927272727272726,29,PPO
15.018181818181814,30,PPO
15.381818181818177,31,PPO
14.109090909090906,32,PPO
16.29090909090909,33,PPO
17.927272727272726,34,PPO
18.472727272727273,35,PPO
19.38181818181818,36,PPO
21.38181818181818,37,PPO
22.29090909090909,38,PPO
23.018181818181816,39,PPO
23.38181818181818,40,PPO
27.927272727272726,41,PPO
27.018181818181816,42,PPO
28.836363636363636,43,PPO
27.563636363636363,44,PPO
26.29090909090909,45,PPO
24.5,46,PPO
24.863636363636363,47,PPO
24.681818181818183,48,PPO
24.136363636363637,49,PPO
21.77272727272727,50,PPO
22.863636363636363,51,PPO
17.590909090909086,52,PPO
20.86363636363636,53,PPO
21.045454545454547,54,PPO
22.681818181818183,55,PPO
21.954545454545453,56,PPO
25.38181818181818,57,PPO
25.927272727272726,58,PPO
24.10909090909091,59,PPO
23.563636363636363,60,PPO
25.2,61,PPO
24.10909090909091,62,PPO
25.227272727272727,63,PPO
24.318181818181817,64,PPO
25.954545454545453,65,PPO
24.5,66,PPO
27.227272727272727,67,PPO
27.40909090909091,68,PPO
29.045454545454547,69,PPO
28.318181818181817,70,PPO
30.863636363636363,71,PPO
29.954545454545453,72,PPO
31.227272727272727,73,PPO
32.836363636363636,74,PPO
34.836363636363636,75,PPO
34.654545454545456,76,PPO
33.74545454545454,77,PPO
33.74545454545454,78,PPO
32.10909090909091,79,PPO
32.10909090909091,80,PPO
34.654545454545456,81,PPO
36.29090909090909,82,PPO
37.40909090909091,83,PPO
35.77272727272727,84,PPO
36.31818181818182,85,PPO
38.345454545454544,86,PPO
38.163636363636364,87,PPO
41.07272727272727,88,PPO
43.43636363636364,89,PPO
43.800000000000004,90,PPO
43.61818181818182,91,PPO
43.61818181818182,92,PPO
40.163636363636364,93,PPO
38.89090909090909,94,PPO
40.163636363636364,95,PPO
38.345454545454544,96,PPO
35.40909090909091,97,PPO
34.31818181818181,98,PPO
34.86363636363637,99,PPO
29.954545454545453,100,PPO
30.163636363636364,101,PPO
27.254545454545454,102,PPO
27.981818181818184,103,PPO
28.89090909090909,104,PPO
29.227272727272727,105,PPO
33.61818181818182,106,PPO
37.43636363636364,107,PPO
40.345454545454544,108,PPO
40.91818181818182,109,PPO
36.37272727272727,110,PPO
38.00909090909091,111,PPO
37.8,112,PPO
40.91818181818182,113,PPO
40.37272727272727,114,PPO
40.03636363636364,115,PPO
40.4,116,PPO
35.49090909090909,117,PPO
32.21818181818182,118,PPO
27.336363636363636,119,PPO
27.49090909090909,120,PPO
30.58181818181818,121,PPO
29.336363636363636,122,PPO
27.545454545454547,123,PPO
28.245454545454546,124,PPO
28.60909090909091,125,PPO
27.30909090909091,126,PPO
29.30909090909091,127,PPO
28.218181818181815,128,PPO
26.427272727272726,129,PPO
25.33636363636364,130,PPO
23.518181818181816,131,PPO
22.427272727272726,132,PPO
22.58181818181818,133,PPO
24.4,134,PPO
22.4,135,PPO
20.60909090909091,136,PPO
20.972727272727273,137,PPO
20.60909090909091,138,PPO
23.127272727272725,139,PPO
26.37272727272727,140,PPO
26.890909090909087,141,PPO
28.527272727272724,142,PPO
26.89090909090909,143,PPO
29.436363636363637,144,PPO
27.227272727272727,145,PPO
28.681818181818183,146,PPO
28.654545454545453,147,PPO
29.38181818181818,148,PPO
27.018181818181816,149,PPO
26.10909090909091,150,PPO
24.472727272727273,151,PPO
26.654545454545453,152,PPO
26.472727272727273,153,PPO
28.29090909090909,154,PPO
28.836363636363636,155,PPO
31.2,156,PPO
33.199999999999996,157,PPO
36.654545454545456,158,PPO
35.77272727272727,159,PPO
36.5,160,PPO
35.43636363636364,161,PPO
37.61818181818182,162,PPO
36.00909090909091,163,PPO
34.21818181818182,164,PPO
36.21818181818182,165,PPO
33.67272727272727,166,PPO
32.945454545454545,167,PPO
27.49090909090909,168,PPO
27.30909090909091,169,PPO
28.37272727272727,170,PPO
32.736363636363635,171,PPO
33.43636363636364,172,PPO
33.61818181818182,173,PPO
36.68181818181818,174,PPO
37.40909090909091,175,PPO
37.95454545454545,176,PPO
39.77272727272727,177,PPO
41.04545454545455,178,PPO
45.59090909090909,179,PPO
46.86363636363637,180,PPO
47.04545454545455,181,PPO
44.68181818181818,182,PPO
45.22727272727273,183,PPO
43.77272727272727,184,PPO
39.77272727272727,185,PPO
41.74545454545454,186,PPO
39.018181818181816,187,PPO
41.018181818181816,188,PPO
41.74545454545454,189,PPO
40.836363636363636,190,PPO
36.29090909090909,191,PPO
39.59090909090909,192,PPO
39.77272727272727,193,PPO
37.95454545454545,194,PPO
