episode reward,episode,Method
-0.16666666666666666,1,PPO
-0.21428571428571427,2,PPO
-0.25,3,PPO
-0.08888888888888889,4,PPO
-0.13,5,PPO
0.018181818181818177,6,PPO
0.2,7,PPO
0.7181818181818183,8,PPO
0.9,9,PPO
0.9,10,PPO
1.0818181818181818,11,PPO
1.236363636363636,12,PPO
1.5999999999999999,13,PPO
1.5999999999999999,14,PPO
2.145454545454545,15,PPO
2.509090909090909,16,PPO
2.8454545454545452,17,PPO
3.3636363636363638,18,PPO
3.3636363636363638,19,PPO
4.0636363636363635,20,PPO
4.581818181818182,21,PPO
5.281818181818182,22,PPO
6.945454545454546,23,PPO
7.645454545454545,24,PPO
9.827272727272728,25,PPO
10.19090909090909,26,PPO
10.372727272727273,27,PPO
12.581818181818182,28,PPO
14.399999999999999,29,PPO
17.127272727272725,30,PPO
16.94545454545454,31,PPO
16.58181818181818,32,PPO
17.127272727272725,33,PPO
17.30909090909091,34,PPO
19.154545454545453,35,PPO
20.400000000000002,36,PPO
21.672727272727272,37,PPO
21.827272727272724,38,PPO
19.618181818181817,39,PPO
20.163636363636364,40,PPO
18.709090909090904,41,PPO
20.345454545454547,42,PPO
22.89090909090909,43,PPO
24.89090909090909,44,PPO
26.136363636363637,45,PPO
27.954545454545453,46,PPO
29.59090909090909,47,PPO
32.13636363636363,48,PPO
31.954545454545453,49,PPO
35.04545454545455,50,PPO
32.31818181818182,51,PPO
33.95454545454545,52,PPO
34.68181818181818,53,PPO
32.68181818181818,54,PPO
31.227272727272727,55,PPO
30.136363636363637,56,PPO
28.472727272727273,57,PPO
24.836363636363636,58,PPO
22.10909090909091,59,PPO
24.654545454545453,60,PPO
22.10909090909091,61,PPO
26.29090909090909,62,PPO
25.563636363636363,63,PPO
25.927272727272726,64,PPO
27.745454545454546,65,PPO
29.2,66,PPO
29.927272727272726,67,PPO
29.745454545454546,68,PPO
32.654545454545456,69,PPO
31.2,70,PPO
28.29090909090909,71,PPO
29.563636363636363,72,PPO
28.836363636363636,73,PPO
29.745454545454546,74,PPO
29.927272727272726,75,PPO
31.018181818181816,76,PPO
30.29090909090909,77,PPO
29.018181818181816,78,PPO
27.563636363636363,79,PPO
25.2,80,PPO
26.654545454545453,81,PPO
28.836363636363636,82,PPO
28.10909090909091,83,PPO
26.654545454545453,84,PPO
26.136363636363637,85,PPO
26.863636363636363,86,PPO
26.863636363636363,87,PPO
27.590909090909086,88,PPO
31.95454545454545,89,PPO
33.77272727272727,90,PPO
34.5,91,PPO
36.86363636363636,92,PPO
37.954545454545446,93,PPO
40.13636363636363,94,PPO
40.13636363636363,95,PPO
42.654545454545456,96,PPO
41.92727272727273,97,PPO
41.92727272727273,98,PPO
40.10909090909091,99,PPO
37.56363636363636,100,PPO
37.74545454545454,101,PPO
38.654545454545456,102,PPO
38.836363636363636,103,PPO
38.29090909090909,104,PPO
38.10909090909091,105,PPO
39.018181818181816,106,PPO
34.836363636363636,107,PPO
32.836363636363636,108,PPO
31.954545454545453,109,PPO
35.40909090909091,110,PPO
36.31818181818182,111,PPO
37.04545454545455,112,PPO
39.772727272727266,113,PPO
36.86363636363637,114,PPO
36.5,115,PPO
36.86363636363637,116,PPO
34.31818181818181,117,PPO
38.5,118,PPO
40.31818181818182,119,PPO
43.018181818181816,120,PPO
39.56363636363636,121,PPO
38.836363636363636,122,PPO
36.836363636363636,123,PPO
33.74545454545454,124,PPO
37.74545454545454,125,PPO
38.29090909090909,126,PPO
38.836363636363636,127,PPO
41.38181818181818,128,PPO
39.199999999999996,129,PPO
38.654545454545456,130,PPO
36.654545454545456,131,PPO
39.199999999999996,132,PPO
38.47272727272727,133,PPO
41.56363636363636,134,PPO
40.654545454545456,135,PPO
36.654545454545456,136,PPO
37.56363636363636,137,PPO
37.56363636363636,138,PPO
38.10909090909091,139,PPO
39.199999999999996,140,PPO
40.654545454545456,141,PPO
38.836363636363636,142,PPO
36.29090909090909,143,PPO
37.018181818181816,144,PPO
36.47272727272727,145,PPO
37.56363636363636,146,PPO
38.10909090909091,147,PPO
37.56363636363636,148,PPO
37.92727272727273,149,PPO
36.654545454545456,150,PPO
32.47272727272727,151,PPO
34.10909090909091,152,PPO
35.74545454545454,153,PPO
37.92727272727273,154,PPO
38.29090909090909,155,PPO
36.10909090909091,156,PPO
39.199999999999996,157,PPO
38.836363636363636,158,PPO
40.10909090909091,159,PPO
40.29090909090909,160,PPO
40.5,161,PPO
42.68181818181818,162,PPO
39.95454545454545,163,PPO
40.5,164,PPO
41.04545454545455,165,PPO
38.5,166,PPO
38.13636363636363,167,PPO
35.04545454545455,168,PPO
35.22727272727273,169,PPO
33.77272727272727,170,PPO
31.61818181818182,171,PPO
33.59090909090909,172,PPO
34.5,173,PPO
33.07272727272727,174,PPO
33.43636363636364,175,PPO
31.254545454545454,176,PPO
32.52727272727273,177,PPO
33.800000000000004,178,PPO
34.89090909090909,179,PPO
35.25454545454546,180,PPO
35.61818181818182,181,PPO
36.13636363636363,182,PPO
31.954545454545453,183,PPO
31.590909090909086,184,PPO
33.018181818181816,185,PPO
32.13636363636363,186,PPO
33.59090909090909,187,PPO
35.59090909090909,188,PPO
33.22727272727273,189,PPO
29.59090909090909,190,PPO
30.863636363636363,191,PPO
31.40909090909091,192,PPO
33.59090909090909,193,PPO
37.59090909090909,194,PPO
38.86363636363637,195,PPO
38.345454545454544,196,PPO
38.52727272727273,197,PPO
39.800000000000004,198,PPO
38.345454545454544,199,PPO
43.07272727272727,200,PPO
46.345454545454544,201,PPO
46.70909090909092,202,PPO
45.25454545454546,203,PPO
44.70909090909091,204,PPO
42.89090909090909,205,PPO
41.25454545454546,206,PPO
43.04545454545455,207,PPO
40.10909090909091,208,PPO
37.92727272727273,209,PPO
38.29090909090909,210,PPO
35.92727272727273,211,PPO
34.47272727272727,212,PPO
32.47272727272727,213,PPO
33.018181818181816,214,PPO
28.5,215,PPO
27.40909090909091,216,PPO
25.772727272727273,217,PPO
24.136363636363637,218,PPO
27.254545454545454,219,PPO
27.61818181818182,220,PPO
27.981818181818184,221,PPO
28.709090909090904,222,PPO
29.25454545454545,223,PPO
31.072727272727274,224,PPO
33.43636363636364,225,PPO
38.68181818181818,226,PPO
40.49999999999999,227,PPO
42.13636363636363,228,PPO
44.13636363636363,229,PPO
45.74545454545454,230,PPO
45.199999999999996,231,PPO
46.10909090909091,232,PPO
46.83636363636364,233,PPO
47.38181818181818,234,PPO
47.74545454545455,235,PPO
45.199999999999996,236,PPO
42.836363636363636,237,PPO
45.56363636363636,238,PPO
43.92727272727273,239,PPO
43.92727272727273,240,PPO
41.59090909090909,241,PPO
43.59090909090909,242,PPO
43.04545454545455,243,PPO
42.68181818181818,244,PPO
41.77272727272727,245,PPO
38.5,246,PPO
35.95454545454545,247,PPO
35.95454545454545,248,PPO
34.31818181818182,249,PPO
35.04545454545455,250,PPO
30.70909090909091,251,PPO
32.68181818181818,252,PPO
33.22727272727273,253,PPO
32.5,254,PPO
29.227272727272727,255,PPO
29.227272727272727,256,PPO
29.436363636363637,257,PPO
31.981818181818184,258,PPO
32.52727272727273,259,PPO
31.436363636363634,260,PPO
31.981818181818184,261,PPO
34.345454545454544,262,PPO
33.61818181818182,263,PPO
33.981818181818184,264,PPO
36.52727272727273,265,PPO
40.73636363636364,266,PPO
43.46363636363637,267,PPO
48.70909090909092,268,PPO
47.46363636363637,269,PPO
47.1,270,PPO
45.1,271,PPO
47.46363636363637,272,PPO
47.98181818181819,273,PPO
45.61818181818182,274,PPO
44.89090909090909,275,PPO
41.25454545454546,276,PPO
37.77272727272727,277,PPO
36.31818181818182,278,PPO
33.22727272727273,279,PPO
34.10909090909091,280,PPO
33.56363636363636,281,PPO
34.47272727272727,282,PPO
36.654545454545456,283,PPO
37.56363636363636,284,PPO
39.018181818181816,285,PPO
40.47272727272727,286,PPO
42.47272727272727,287,PPO
42.654545454545456,288,PPO
40.654545454545456,289,PPO
39.74545454545454,290,PPO
41.38181818181818,291,PPO
40.836363636363636,292,PPO
41.38181818181818,293,PPO
38.10909090909091,294,PPO
36.654545454545456,295,PPO
36.654545454545456,296,PPO
32.836363636363636,297,PPO
31.018181818181816,298,PPO
33.38181818181818,299,PPO
34.47272727272727,300,PPO
37.74545454545454,301,PPO
37.38181818181818,302,PPO
37.199999999999996,303,PPO
36.29090909090909,304,PPO
35.92727272727273,305,PPO
38.10909090909091,306,PPO
37.74545454545454,307,PPO
41.199999999999996,308,PPO
39.92727272727273,309,PPO
40.29090909090909,310,PPO
38.836363636363636,311,PPO
35.92727272727273,312,PPO
35.199999999999996,313,PPO
37.22727272727273,314,PPO
39.77272727272727,315,PPO
41.59090909090909,316,PPO
39.40909090909091,317,PPO
41.40909090909091,318,PPO
38.31818181818182,319,PPO
42.13636363636363,320,PPO
40.31818181818181,321,PPO
41.59090909090909,322,PPO
41.981818181818184,323,PPO
42.163636363636364,324,PPO
43.22727272727273,325,PPO
41.40909090909091,326,PPO
40.68181818181818,327,PPO
39.04545454545455,328,PPO
36.13636363636363,329,PPO
36.163636363636364,330,PPO
33.981818181818184,331,PPO
34.89090909090909,332,PPO
34.70909090909091,333,PPO
31.981818181818177,334,PPO
31.072727272727274,335,PPO
28.89090909090909,336,PPO
29.436363636363637,337,PPO
26.890909090909087,338,PPO
28.89090909090909,339,PPO
29.981818181818184,340,PPO
32.86363636363637,341,PPO
33.40909090909091,342,PPO
32.86363636363637,343,PPO
33.04545454545455,344,PPO
34.836363636363636,345,PPO
36.29090909090909,346,PPO
37.56363636363636,347,PPO
36.10909090909091,348,PPO
37.74545454545454,349,PPO
38.29090909090909,350,PPO
40.10909090909091,351,PPO
37.56363636363636,352,PPO
37.56363636363636,353,PPO
38.836363636363636,354,PPO
39.92727272727273,355,PPO
41.38181818181818,356,PPO
43.38181818181818,357,PPO
42.10909090909091,358,PPO
42.47272727272727,359,PPO
40.5,360,PPO
40.31818181818182,361,PPO
39.59090909090909,362,PPO
41.59090909090909,363,PPO
41.77272727272727,364,PPO
42.13636363636363,365,PPO
40.31818181818182,366,PPO
38.5,367,PPO
36.89090909090909,368,PPO
38.345454545454544,369,PPO
41.1,370,PPO
41.61818181818182,371,PPO
40.527272727272724,372,PPO
41.25454545454546,373,PPO
40.73636363636364,374,PPO
40.190909090909095,375,PPO
39.1,376,PPO
41.82727272727272,377,PPO
42.736363636363635,378,PPO
41.07272727272727,379,PPO
38.70909090909091,380,PPO
34.89090909090908,381,PPO
35.46363636363637,382,PPO
34.00909090909091,383,PPO
32.91818181818182,384,PPO
33.800000000000004,385,PPO
33.46363636363637,386,PPO
32.73636363636364,387,PPO
30.736363636363638,388,PPO
30.736363636363638,389,PPO
32.190909090909095,390,PPO
35.1,391,PPO
37.46363636363637,392,PPO
37.981818181818184,393,PPO
39.61818181818182,394,PPO
38.89090909090909,395,PPO
35.25454545454546,396,PPO
36.86363636363637,397,PPO
37.77272727272727,398,PPO
39.77272727272727,399,PPO
39.77272727272727,400,PPO
39.95454545454545,401,PPO
37.59090909090909,402,PPO
39.018181818181816,403,PPO
39.74545454545454,404,PPO
40.836363636363636,405,PPO
39.22727272727273,406,PPO
39.22727272727273,407,PPO
39.59090909090909,408,PPO
39.04545454545455,409,PPO
38.13636363636363,410,PPO
38.13636363636363,411,PPO
37.40909090909091,412,PPO
39.77272727272727,413,PPO
38.68181818181818,414,PPO
37.95454545454545,415,PPO
39.04545454545455,416,PPO
37.92727272727273,417,PPO
41.56363636363636,418,PPO
39.92727272727273,419,PPO
41.018181818181816,420,PPO
40.47272727272727,421,PPO
41.018181818181816,422,PPO
39.018181818181816,423,PPO
39.018181818181816,424,PPO
38.29090909090909,425,PPO
38.836363636363636,426,PPO
37.74545454545454,427,PPO
40.10909090909091,428,PPO
39.199999999999996,429,PPO
38.47272727272727,430,PPO
35.92727272727273,431,PPO
37.199999999999996,432,PPO
36.836363636363636,433,PPO
38.29090909090909,434,PPO
33.56363636363636,435,PPO
34.836363636363636,436,PPO
32.836363636363636,437,PPO
32.47272727272727,438,PPO
32.47272727272727,439,PPO
29.563636363636363,440,PPO
33.56363636363636,441,PPO
35.92727272727273,442,PPO
34.5,443,PPO
36.13636363636363,444,PPO
35.95454545454545,445,PPO
41.22727272727273,446,PPO
41.40909090909091,447,PPO
45.04545454545455,448,PPO
45.800000000000004,449,PPO
46.8909090909091,450,PPO
50.8909090909091,451,PPO
50.16363636363637,452,PPO
48.34545454545455,453,PPO
48.13636363636363,454,PPO
47.04545454545455,455,PPO
48.13636363636363,456,PPO
45.77272727272727,457,PPO
45.40909090909091,458,PPO
42.13636363636363,459,PPO
39.018181818181816,460,PPO
35.56363636363636,461,PPO
32.10909090909091,462,PPO
29.563636363636363,463,PPO
30.29090909090909,464,PPO
29.2,465,PPO
29.38181818181818,466,PPO
28.654545454545453,467,PPO
27.38181818181818,468,PPO
27.745454545454546,469,PPO
30.472727272727273,470,PPO
34.836363636363636,471,PPO
36.29090909090909,472,PPO
35.018181818181816,473,PPO
35.74545454545454,474,PPO
35.199999999999996,475,PPO
34.13636363636363,476,PPO
34.86363636363637,477,PPO
35.95454545454545,478,PPO
39.22727272727273,479,PPO
38.13636363636363,480,PPO
36.52727272727273,481,PPO
33.61818181818182,482,PPO
33.981818181818184,483,PPO
37.07272727272727,484,PPO
37.61818181818182,485,PPO
37.61818181818182,486,PPO
40.86363636363637,487,PPO
39.59090909090909,488,PPO
38.13636363636363,489,PPO
34.345454545454544,490,PPO
35.981818181818184,491,PPO
33.43636363636364,492,PPO
36.345454545454544,493,PPO
35.981818181818184,494,PPO
36.52727272727273,495,PPO
36.89090909090909,496,PPO
37.61818181818182,497,PPO
37.61818181818182,498,PPO
38.70909090909091,499,PPO
42.163636363636364,500,PPO
43.59090909090909,501,PPO
44.31818181818182,502,PPO
46.47272727272727,503,PPO
44.654545454545456,504,PPO
46.47272727272727,505,PPO
46.47272727272727,506,PPO
43.04545454545455,507,PPO
44.5,508,PPO
43.59090909090909,509,PPO
41.43636363636364,510,PPO
41.25454545454546,511,PPO
39.28181818181818,512,PPO
36.554545454545455,513,PPO
36.91818181818182,514,PPO
35.099999999999994,515,PPO
36.37272727272727,516,PPO
37.46363636363636,517,PPO
39.25454545454546,518,PPO
37.07272727272727,519,PPO
40.70909090909091,520,PPO
42.86363636363637,521,PPO
44.13636363636363,522,PPO
45.38181818181818,523,PPO
46.47272727272727,524,PPO
47.38181818181818,525,PPO
51.92727272727273,526,PPO
50.472727272727276,527,PPO
48.290909090909096,528,PPO
47.2,529,PPO
47.92727272727273,530,PPO
46.83636363636364,531,PPO
47.2,532,PPO
45.74545454545454,533,PPO
45.92727272727273,534,PPO
45.92727272727273,535,PPO
44.31818181818182,536,PPO
44.68181818181818,537,PPO
44.86363636363637,538,PPO
45.22727272727273,539,PPO
48.68181818181818,540,PPO
47.59090909090909,541,PPO
44.31818181818182,542,PPO
41.40909090909091,543,PPO
39.95454545454545,544,PPO
41.77272727272727,545,PPO
43.40909090909091,546,PPO
45.38181818181818,547,PPO
43.199999999999996,548,PPO
42.836363636363636,549,PPO
41.018181818181816,550,PPO
38.47272727272727,551,PPO
39.018181818181816,552,PPO
41.38181818181818,553,PPO
43.38181818181818,554,PPO
42.29090909090909,555,PPO
40.654545454545456,556,PPO
37.56363636363636,557,PPO
36.654545454545456,558,PPO
35.56363636363636,559,PPO
37.38181818181818,560,PPO
41.56363636363636,561,PPO
42.836363636363636,562,PPO
43.018181818181816,563,PPO
39.199999999999996,564,PPO
38.836363636363636,565,PPO
37.95454545454545,566,PPO
41.22727272727273,567,PPO
40.5,568,PPO
41.22727272727273,569,PPO
38.5,570,PPO
36.5,571,PPO
35.22727272727273,572,PPO
34.86363636363637,573,PPO
34.5,574,PPO
37.04545454545455,575,PPO
37.04545454545455,576,PPO
37.56363636363636,577,PPO
35.74545454545454,578,PPO
38.29090909090909,579,PPO
37.92727272727273,580,PPO
39.199999999999996,581,PPO
38.654545454545456,582,PPO
35.74545454545454,583,PPO
34.47272727272727,584,PPO
34.29090909090909,585,PPO
33.74545454545454,586,PPO
34.654545454545456,587,PPO
35.199999999999996,588,PPO
36.836363636363636,589,PPO
35.56363636363636,590,PPO
36.29090909090909,591,PPO
38.47272727272727,592,PPO
38.47272727272727,593,PPO
37.018181818181816,594,PPO
36.10909090909091,595,PPO
37.018181818181816,596,PPO
37.018181818181816,597,PPO
36.47272727272727,598,PPO
36.10909090909091,599,PPO
35.92727272727273,600,PPO
34.86363636363637,601,PPO
37.04545454545455,602,PPO
33.77272727272727,603,PPO
34.86363636363637,604,PPO
38.89090909090909,605,PPO
40.163636363636364,606,PPO
40.345454545454544,607,PPO
42.89090909090909,608,PPO
43.800000000000004,609,PPO
44.345454545454544,610,PPO
42.345454545454544,611,PPO
41.25454545454546,612,PPO
34.91818181818182,613,PPO
37.46363636363637,614,PPO
36.372727272727275,615,PPO
37.43636363636364,616,PPO
38.89090909090909,617,PPO
39.61818181818182,618,PPO
36.70909090909091,619,PPO
37.800000000000004,620,PPO
36.00909090909091,621,PPO
36.372727272727275,622,PPO
35.43636363636364,623,PPO
39.59090909090909,624,PPO
41.40909090909091,625,PPO
42.13636363636363,626,PPO
42.68181818181818,627,PPO
41.22727272727273,628,PPO
40.31818181818182,629,PPO
41.40909090909091,630,PPO
40.86363636363637,631,PPO
42.654545454545456,632,PPO
41.018181818181816,633,PPO
46.10909090909091,634,PPO
47.92727272727273,635,PPO
47.01818181818182,636,PPO
46.654545454545456,637,PPO
44.29090909090909,638,PPO
42.47272727272727,639,PPO
39.40909090909091,640,PPO
37.77272727272727,641,PPO
36.86363636363637,642,PPO
35.95454545454545,643,PPO
37.95454545454545,644,PPO
34.163636363636364,645,PPO
32.91818181818182,646,PPO
32.73636363636364,647,PPO
32.91818181818182,648,PPO
32.554545454545455,649,PPO
35.309090909090905,650,PPO
37.46363636363637,651,PPO
36.400000000000006,652,PPO
37.49090909090909,653,PPO
38.03636363636363,654,PPO
36.4,655,PPO
35.49090909090909,656,PPO
36.00909090909091,657,PPO
38.73636363636364,658,PPO
37.64545454545455,659,PPO
37.099999999999994,660,PPO
38.52727272727273,661,PPO
42.70909090909091,662,PPO
44.5,663,PPO
44.70909090909091,664,PPO
45.61818181818182,665,PPO
47.436363636363645,666,PPO
51.22727272727274,667,PPO
48.5,668,PPO
45.04545454545455,669,PPO
47.04545454545455,670,PPO
48.13636363636363,671,PPO
47.04545454545455,672,PPO
43.04545454545455,673,PPO
44.86363636363637,674,PPO
45.018181818181816,675,PPO
46.10909090909091,676,PPO
47.56363636363637,677,PPO
47.92727272727273,678,PPO
47.92727272727273,679,PPO
46.654545454545456,680,PPO
46.83636363636364,681,PPO
48.10909090909092,682,PPO
49.92727272727273,683,PPO
51.56363636363637,684,PPO
48.654545454545456,685,PPO
48.290909090909096,686,PPO
47.38181818181818,687,PPO
45.199999999999996,688,PPO
44.47272727272727,689,PPO
44.29090909090909,690,PPO
47.2,691,PPO
45.199999999999996,692,PPO
40.836363636363636,693,PPO
39.38181818181818,694,PPO
37.199999999999996,695,PPO
37.018181818181816,696,PPO
35.92727272727273,697,PPO
35.22727272727273,698,PPO
35.22727272727273,699,PPO
34.86363636363637,700,PPO
38.13636363636363,701,PPO
39.77272727272727,702,PPO
41.40909090909091,703,PPO
43.04545454545455,704,PPO
41.954545454545446,705,PPO
44.5,706,PPO
