episode reward,episode,Method
37.77272727272727,194,PPO
37.59090909090909,195,PPO
37.95454545454545,196,PPO
36.68181818181818,197,PPO
35.40909090909091,198,PPO
34.68181818181818,199,PPO
35.77272727272727,200,PPO
34.68181818181818,201,PPO
33.40909090909091,202,PPO
36.29090909090909,203,PPO
34.29090909090909,204,PPO
36.47272727272727,205,PPO
36.654545454545456,206,PPO
34.5,207,PPO
35.25454545454546,208,PPO
33.61818181818182,209,PPO
32.70909090909091,210,PPO
30.345454545454547,211,PPO
28.372727272727275,212,PPO
30.736363636363638,213,PPO
29.827272727272728,214,PPO
31.281818181818178,215,PPO
31.46363636363636,216,PPO
31.46363636363636,217,PPO
32.52727272727273,218,PPO
32.13636363636363,219,PPO
31.40909090909091,220,PPO
34.86363636363637,221,PPO
35.22727272727273,222,PPO
33.74545454545454,223,PPO
32.29090909090909,224,PPO
32.836363636363636,225,PPO
29.927272727272726,226,PPO
28.29090909090909,227,PPO
26.29090909090909,228,PPO
25.018181818181816,229,PPO
23.745454545454546,230,PPO
24.654545454545453,231,PPO
23.38181818181818,232,PPO
24.654545454545453,233,PPO
27.745454545454546,234,PPO
28.472727272727273,235,PPO
30.10909090909091,236,PPO
35.74545454545454,237,PPO
35.018181818181816,238,PPO
35.38181818181818,239,PPO
37.018181818181816,240,PPO
38.29090909090909,241,PPO
37.199999999999996,242,PPO
37.018181818181816,243,PPO
33.92727272727273,244,PPO
32.654545454545456,245,PPO
34.47272727272727,246,PPO
34.47272727272727,247,PPO
32.10909090909091,248,PPO
35.92727272727273,249,PPO
37.38181818181818,250,PPO
39.199999999999996,251,PPO
40.10909090909091,252,PPO
45.56363636363636,253,PPO
45.018181818181816,254,PPO
46.654545454545456,255,PPO
49.92727272727273,256,PPO
48.10909090909092,257,PPO
50.83636363636364,258,PPO
48.83636363636364,259,PPO
46.83636363636364,260,PPO
46.10909090909091,261,PPO
42.29090909090909,262,PPO
43.018181818181816,263,PPO
38.29090909090909,264,PPO
38.47272727272727,265,PPO
39.199999999999996,266,PPO
36.836363636363636,267,PPO
37.199999999999996,268,PPO
32.10909090909091,269,PPO
34.47272727272727,270,PPO
37.38181818181818,271,PPO
38.10909090909091,272,PPO
38.654545454545456,273,PPO
38.29090909090909,274,PPO
41.56363636363636,275,PPO
41.018181818181816,276,PPO
40.47272727272727,277,PPO
42.10909090909091,278,PPO
41.56363636363636,279,PPO
41.74545454545454,280,PPO
38.29090909090909,281,PPO
35.74545454545454,282,PPO
33.63636363636363,283,PPO
33.27272727272727,284,PPO
32.36363636363637,285,PPO
30.0,286,PPO
31.09090909090909,287,PPO
33.27272727272727,288,PPO
30.727272727272727,289,PPO
31.636363636363637,290,PPO
31.636363636363637,291,PPO
34.54545454545455,292,PPO
35.09090909090909,293,PPO
36.47272727272727,294,PPO
38.29090909090909,295,PPO
39.92727272727273,296,PPO
41.56363636363636,297,PPO
38.5,298,PPO
35.22727272727273,299,PPO
35.95454545454545,300,PPO
37.95454545454545,301,PPO
39.40909090909091,302,PPO
35.40909090909091,303,PPO
35.04545454545455,304,PPO
37.07272727272727,305,PPO
36.709090909090904,306,PPO
33.25454545454545,307,PPO
31.072727272727274,308,PPO
32.13636363636363,309,PPO
35.800000000000004,310,PPO
36.16363636363636,311,PPO
31.61818181818182,312,PPO
31.61818181818182,313,PPO
33.61818181818182,314,PPO
33.981818181818184,315,PPO
29.954545454545453,316,PPO
30.5,317,PPO
32.86363636363636,318,PPO
34.31818181818182,319,PPO
35.04545454545455,320,PPO
33.92727272727273,321,PPO
32.836363636363636,322,PPO
35.56363636363636,323,PPO
35.74545454545454,324,PPO
39.38181818181818,325,PPO
39.74545454545454,326,PPO
41.92727272727273,327,PPO
39.199999999999996,328,PPO
39.74545454545454,329,PPO
40.29090909090909,330,PPO
38.836363636363636,331,PPO
37.018181818181816,332,PPO
38.47272727272727,333,PPO
39.199999999999996,334,PPO
37.56363636363636,335,PPO
34.836363636363636,336,PPO
34.654545454545456,337,PPO
36.10909090909091,338,PPO
36.10909090909091,339,PPO
32.836363636363636,340,PPO
31.2,341,PPO
33.38181818181818,342,PPO
33.56363636363636,343,PPO
35.018181818181816,344,PPO
32.47272727272727,345,PPO
35.38181818181818,346,PPO
36.29090909090909,347,PPO
36.654545454545456,348,PPO
34.654545454545456,349,PPO
38.10909090909091,350,PPO
41.38181818181818,351,PPO
41.018181818181816,352,PPO
41.199999999999996,353,PPO
43.018181818181816,354,PPO
40.29090909090909,355,PPO
41.92727272727273,356,PPO
41.56363636363636,357,PPO
39.56363636363636,358,PPO
40.10909090909091,359,PPO
42.10909090909091,360,PPO
41.199999999999996,361,PPO
41.38181818181818,362,PPO
41.38181818181818,363,PPO
38.29090909090909,364,PPO
38.29090909090909,365,PPO
37.38181818181818,366,PPO
37.018181818181816,367,PPO
35.56363636363636,368,PPO
38.47272727272727,369,PPO
38.47272727272727,370,PPO
37.92727272727273,371,PPO
36.29090909090909,372,PPO
35.199999999999996,373,PPO
35.74545454545454,374,PPO
39.74545454545454,375,PPO
39.38181818181818,376,PPO
41.74545454545454,377,PPO
42.47272727272727,378,PPO
42.10909090909091,379,PPO
42.10909090909091,380,PPO
43.92727272727273,381,PPO
42.654545454545456,382,PPO
43.74545454545454,383,PPO
42.29090909090909,384,PPO
42.47272727272727,385,PPO
40.836363636363636,386,PPO
42.10909090909091,387,PPO
43.56363636363636,388,PPO
39.38181818181818,389,PPO
38.836363636363636,390,PPO
37.92727272727273,391,PPO
33.92727272727273,392,PPO
35.74545454545454,393,PPO
36.836363636363636,394,PPO
36.29090909090909,395,PPO
37.92727272727273,396,PPO
38.47272727272727,397,PPO
36.836363636363636,398,PPO
38.654545454545456,399,PPO
41.92727272727273,400,PPO
43.38181818181818,401,PPO
42.836363636363636,402,PPO
45.56363636363636,403,PPO
44.47272727272727,404,PPO
42.836363636363636,405,PPO
43.56363636363636,406,PPO
43.38181818181818,407,PPO
43.40909090909091,408,PPO
43.77272727272727,409,PPO
41.40909090909091,410,PPO
38.68181818181818,411,PPO
36.13636363636363,412,PPO
34.86363636363637,413,PPO
32.5,414,PPO
31.40909090909091,415,PPO
32.163636363636364,416,PPO
31.072727272727274,417,PPO
30.163636363636364,418,PPO
31.227272727272727,419,PPO
31.227272727272727,420,PPO
31.436363636363637,421,PPO
34.345454545454544,422,PPO
35.25454545454545,423,PPO
35.61818181818182,424,PPO
36.70909090909091,425,PPO
36.345454545454544,426,PPO
34.31818181818181,427,PPO
37.40909090909091,428,PPO
37.04545454545455,429,PPO
38.13636363636363,430,PPO
38.68181818181818,431,PPO
37.38181818181818,432,PPO
37.199999999999996,433,PPO
38.836363636363636,434,PPO
39.74545454545454,435,PPO
37.74545454545454,436,PPO
40.836363636363636,437,PPO
41.92727272727273,438,PPO
38.836363636363636,439,PPO
38.654545454545456,440,PPO
36.654545454545456,441,PPO
36.47272727272727,442,PPO
34.29090909090909,443,PPO
36.10909090909091,444,PPO
36.47272727272727,445,PPO
37.74545454545454,446,PPO
38.47272727272727,447,PPO
38.10909090909091,448,PPO
43.92727272727273,449,PPO
47.01818181818182,450,PPO
45.56363636363636,451,PPO
44.47272727272727,452,PPO
42.10909090909091,453,PPO
44.654545454545456,454,PPO
39.56363636363636,455,PPO
37.74545454545454,456,PPO
33.77272727272727,457,PPO
35.04545454545455,458,PPO
32.13636363636363,459,PPO
25.8,460,PPO
24.89090909090909,461,PPO
25.8,462,PPO
26.00909090909091,463,PPO
29.64545454545454,464,PPO
26.736363636363635,465,PPO
30.55454545454545,466,PPO
33.46363636363637,467,PPO
34.163636363636364,468,PPO
33.43636363636364,469,PPO
35.800000000000004,470,PPO
35.61818181818182,471,PPO
34.52727272727273,472,PPO
34.52727272727273,473,PPO
35.95454545454545,474,PPO
35.07272727272727,475,PPO
40.709090909090904,476,PPO
38.89090909090909,477,PPO
37.98181818181818,478,PPO
40.163636363636364,479,PPO
38.00909090909091,480,PPO
34.400000000000006,481,PPO
34.37272727272727,482,PPO
36.372727272727275,483,PPO
38.37272727272727,484,PPO
38.19090909090909,485,PPO
36.52727272727273,486,PPO
35.25454545454546,487,PPO
36.52727272727273,488,PPO
35.981818181818184,489,PPO
34.52727272727273,490,PPO
35.04545454545455,491,PPO
35.04545454545455,492,PPO
36.13636363636363,493,PPO
34.31818181818182,494,PPO
35.95454545454545,495,PPO
36.49999999999999,496,PPO
36.86363636363637,497,PPO
32.86363636363637,498,PPO
32.13636363636363,499,PPO
31.227272727272723,500,PPO
32.68181818181818,501,PPO
33.40909090909091,502,PPO
35.38181818181818,503,PPO
33.74545454545454,504,PPO
36.836363636363636,505,PPO
33.38181818181818,506,PPO
35.22727272727273,507,PPO
33.59090909090909,508,PPO
33.59090909090909,509,PPO
34.68181818181818,510,PPO
35.77272727272727,511,PPO
35.954545454545446,512,PPO
37.40909090909091,513,PPO
36.13636363636363,514,PPO
37.59090909090909,515,PPO
37.954545454545446,516,PPO
37.40909090909091,517,PPO
37.56363636363636,518,PPO
36.68181818181818,519,PPO
35.981818181818184,520,PPO
34.345454545454544,521,PPO
32.70909090909091,522,PPO
30.163636363636364,523,PPO
29.981818181818184,524,PPO
34.89090909090909,525,PPO
31.981818181818184,526,PPO
28.527272727272727,527,PPO
30.345454545454547,528,PPO
25.61818181818182,529,PPO
29.045454545454547,530,PPO
31.927272727272726,531,PPO
34.29090909090909,532,PPO
35.74545454545454,533,PPO
39.92727272727273,534,PPO
39.38181818181818,535,PPO
34.654545454545456,536,PPO
37.92727272727273,537,PPO
38.10909090909091,538,PPO
40.47272727272727,539,PPO
39.95454545454545,540,PPO
39.40909090909091,541,PPO
43.95454545454545,542,PPO
40.5,543,PPO
40.5,544,PPO
37.25454545454546,545,PPO
38.163636363636364,546,PPO
41.25454545454546,547,PPO
42.554545454545455,548,PPO
40.372727272727275,549,PPO
35.82727272727273,550,PPO
37.61818181818182,551,PPO
39.07272727272727,552,PPO
36.89090909090908,553,PPO
39.25454545454546,554,PPO
40.163636363636364,555,PPO
40.52727272727273,556,PPO
38.00909090909091,557,PPO
37.28181818181818,558,PPO
38.345454545454544,559,PPO
41.800000000000004,560,PPO
43.07272727272727,561,PPO
44.163636363636364,562,PPO
42.52727272727273,563,PPO
41.25454545454546,564,PPO
42.345454545454544,565,PPO
43.800000000000004,566,PPO
46.86363636363637,567,PPO
46.29090909090909,568,PPO
46.47272727272727,569,PPO
45.38181818181818,570,PPO
44.836363636363636,571,PPO
44.836363636363636,572,PPO
46.10909090909091,573,PPO
44.654545454545456,574,PPO
43.74545454545454,575,PPO
40.10909090909091,576,PPO
36.29090909090909,577,PPO
35.92727272727273,578,PPO
40.10909090909091,579,PPO
37.92727272727273,580,PPO
36.47272727272727,581,PPO
37.56363636363636,582,PPO
39.018181818181816,583,PPO
35.95454545454545,584,PPO
35.25454545454546,585,PPO
31.981818181818184,586,PPO
34.345454545454544,587,PPO
35.25454545454546,588,PPO
33.800000000000004,589,PPO
32.345454545454544,590,PPO
34.70909090909091,591,PPO
34.163636363636364,592,PPO
30.736363636363638,593,PPO
29.645454545454548,594,PPO
29.463636363636365,595,PPO
35.07272727272727,596,PPO
40.52727272727273,597,PPO
41.1,598,PPO
41.12727272727273,599,PPO
45.49090909090909,600,PPO
48.4,601,PPO
47.49090909090909,602,PPO
48.58181818181818,603,PPO
50.554545454545455,604,PPO
52.372727272727275,605,PPO
55.07272727272728,606,PPO
50.8909090909091,607,PPO
47.98181818181819,608,PPO
46.86363636363637,609,PPO
46.47272727272727,610,PPO
41.92727272727273,611,PPO
39.56363636363636,612,PPO
40.10909090909091,613,PPO
38.47272727272727,614,PPO
38.654545454545456,615,PPO
38.47272727272727,616,PPO
37.40909090909091,617,PPO
40.31818181818182,618,PPO
40.86363636363637,619,PPO
39.40909090909091,620,PPO
39.77272727272727,621,PPO
39.22727272727273,622,PPO
38.5,623,PPO
36.31818181818182,624,PPO
38.5,625,PPO
37.59090909090909,626,PPO
37.59090909090909,627,PPO
37.92727272727273,628,PPO
33.92727272727273,629,PPO
35.04545454545455,630,PPO
35.95454545454545,631,PPO
36.13636363636363,632,PPO
36.5,633,PPO
35.95454545454545,634,PPO
36.68181818181818,635,PPO
33.77272727272727,636,PPO
35.77272727272727,637,PPO
34.5,638,PPO
34.68181818181818,639,PPO
35.04545454545455,640,PPO
33.018181818181816,641,PPO
32.654545454545456,642,PPO
32.836363636363636,643,PPO
31.563636363636363,644,PPO
33.74545454545454,645,PPO
35.38181818181818,646,PPO
40.47272727272727,647,PPO
39.199999999999996,648,PPO
39.38181818181818,649,PPO
38.654545454545456,650,PPO
41.38181818181818,651,PPO
43.199999999999996,652,PPO
43.77272727272727,653,PPO
42.68181818181818,654,PPO
44.13636363636363,655,PPO
43.95454545454545,656,PPO
44.31818181818182,657,PPO
42.13636363636363,658,PPO
43.77272727272727,659,PPO
43.77272727272727,660,PPO
42.345454545454544,661,PPO
41.07272727272727,662,PPO
38.52727272727273,663,PPO
41.04545454545455,664,PPO
41.04545454545455,665,PPO
40.68181818181818,666,PPO
39.04545454545455,667,PPO
37.22727272727273,668,PPO
35.22727272727273,669,PPO
34.31818181818182,670,PPO
30.863636363636363,671,PPO
32.10909090909091,672,PPO
34.29090909090909,673,PPO
36.10909090909091,674,PPO
35.04545454545455,675,PPO
37.40909090909091,676,PPO
38.13636363636363,677,PPO
38.163636363636364,678,PPO
38.73636363636364,679,PPO
41.64545454545455,680,PPO
40.00909090909091,681,PPO
41.64545454545454,682,PPO
42.00909090909091,683,PPO
38.554545454545455,684,PPO
39.64545454545454,685,PPO
37.61818181818182,686,PPO
37.61818181818182,687,PPO
35.43636363636364,688,PPO
35.40909090909091,689,PPO
35.22727272727273,690,PPO
34.13636363636363,691,PPO
33.77272727272727,692,PPO
36.68181818181818,693,PPO
37.22727272727273,694,PPO
37.22727272727273,695,PPO
34.13636363636363,696,PPO
34.68181818181818,697,PPO
34.31818181818182,698,PPO
34.13636363636363,699,PPO
34.68181818181818,700,PPO
32.29090909090909,701,PPO
34.654545454545456,702,PPO
37.92727272727273,703,PPO
34.29090909090909,704,PPO
34.10909090909091,705,PPO
34.29090909090909,706,PPO
38.654545454545456,707,PPO
40.654545454545456,708,PPO
39.38181818181818,709,PPO
41.38181818181818,710,PPO
41.199999999999996,711,PPO
42.47272727272727,712,PPO
40.47272727272727,713,PPO
40.29090909090909,714,PPO
43.74545454545454,715,PPO
44.836363636363636,716,PPO
47.56363636363637,717,PPO
46.29090909090909,718,PPO
47.04545454545455,719,PPO
46.5,720,PPO
45.22727272727273,721,PPO
45.95454545454545,722,PPO
48.13636363636363,723,PPO
46.86363636363637,724,PPO
48.31818181818182,725,PPO
48.13636363636363,726,PPO
46.13636363636363,727,PPO
45.40909090909091,728,PPO
45.77272727272727,729,PPO
45.56363636363636,730,PPO
46.29090909090909,731,PPO
48.472727272727276,732,PPO
49.92727272727273,733,PPO
48.290909090909096,734,PPO
47.74545454545455,735,PPO
42.10909090909091,736,PPO
42.29090909090909,737,PPO
40.654545454545456,738,PPO
39.199999999999996,739,PPO
37.199999999999996,740,PPO
35.74545454545454,741,PPO
35.018181818181816,742,PPO
31.745454545454546,743,PPO
29.018181818181816,744,PPO
31.2,745,PPO
32.654545454545456,746,PPO
35.56363636363636,747,PPO
33.38181818181818,748,PPO
34.10909090909091,749,PPO
36.29090909090909,750,PPO
40.29090909090909,751,PPO
41.199999999999996,752,PPO
46.10909090909091,753,PPO
48.472727272727276,754,PPO
49.92727272727273,755,PPO
46.10909090909091,756,PPO
44.47272727272727,757,PPO
43.95454545454545,758,PPO
42.5,759,PPO
43.95454545454545,760,PPO
43.40909090909091,761,PPO
38.86363636363636,762,PPO
39.59090909090909,763,PPO
34.13636363636363,764,PPO
32.163636363636364,765,PPO
28.918181818181814,766,PPO
31.463636363636365,767,PPO
33.46363636363637,768,PPO
33.07272727272727,769,PPO
35.61818181818182,770,PPO
36.345454545454544,771,PPO
33.981818181818184,772,PPO
35.25454545454546,773,PPO
35.07272727272727,774,PPO
38.163636363636364,775,PPO
38.89090909090909,776,PPO
40.86363636363637,777,PPO
40.13636363636363,778,PPO
39.40909090909091,779,PPO
42.13636363636363,780,PPO
41.04545454545455,781,PPO
39.22727272727273,782,PPO
40.68181818181818,783,PPO
39.40909090909091,784,PPO
38.5,785,PPO
35.22727272727273,786,PPO
35.018181818181816,787,PPO
35.38181818181818,788,PPO
38.29090909090909,789,PPO
38.654545454545456,790,PPO
38.29090909090909,791,PPO
39.199999999999996,792,PPO
40.836363636363636,793,PPO
37.92727272727273,794,PPO
40.654545454545456,795,PPO
40.2,796,PPO
42.08888888888889,797,PPO
44.2,798,PPO
44.91428571428571,799,PPO
42.199999999999996,800,PPO
