episode reward,episode,Method
40.59090909090909,256,PPO
38.77272727272727,257,PPO
38.40909090909091,258,PPO
39.90909090909091,259,PPO
39.40909090909091,260,PPO
37.81818181818182,261,PPO
36.54545454545455,262,PPO
37.40909090909091,263,PPO
38.18181818181818,264,PPO
35.45454545454545,265,PPO
34.36363636363637,266,PPO
31.272727272727273,267,PPO
30.0,268,PPO
30.727272727272727,269,PPO
27.954545454545453,270,PPO
25.181818181818183,271,PPO
26.40909090909091,272,PPO
27.681818181818183,273,PPO
30.40909090909091,274,PPO
27.272727272727273,275,PPO
27.818181818181817,276,PPO
30.363636363636363,277,PPO
32.54545454545455,278,PPO
33.45454545454545,279,PPO
34.36363636363637,280,PPO
31.818181818181817,281,PPO
32.22727272727273,282,PPO
34.04545454545455,283,PPO
32.04545454545455,284,PPO
31.318181818181817,285,PPO
34.04545454545455,286,PPO
34.77272727272727,287,PPO
31.545454545454547,288,PPO
32.13636363636363,289,PPO
32.68181818181818,290,PPO
35.45454545454545,291,PPO
38.90909090909091,292,PPO
37.45454545454545,293,PPO
33.5,294,PPO
35.13636363636363,295,PPO
37.0,296,PPO
35.72727272727273,297,PPO
38.27272727272727,298,PPO
43.68181818181818,299,PPO
42.72727272727273,300,PPO
40.54545454545455,301,PPO
38.68181818181818,302,PPO
37.40909090909091,303,PPO
40.27272727272727,304,PPO
41.68181818181818,305,PPO
40.77272727272727,306,PPO
38.0,307,PPO
37.13636363636363,308,PPO
34.95454545454545,309,PPO
32.22727272727273,310,PPO
32.22727272727273,311,PPO
34.81818181818182,312,PPO
32.63636363636363,313,PPO
34.45454545454545,314,PPO
34.09090909090909,315,PPO
33.54545454545455,316,PPO
34.45454545454545,317,PPO
34.81818181818182,318,PPO
34.95454545454545,319,PPO
35.68181818181818,320,PPO
36.22727272727273,321,PPO
37.31818181818182,322,PPO
37.45454545454545,323,PPO
38.54545454545455,324,PPO
35.63636363636363,325,PPO
33.81818181818182,326,PPO
32.40909090909091,327,PPO
32.77272727272727,328,PPO
35.13636363636363,329,PPO
35.31818181818182,330,PPO
35.68181818181818,331,PPO
37.31818181818182,332,PPO
36.04545454545455,333,PPO
38.40909090909091,334,PPO
38.77272727272727,335,PPO
41.68181818181818,336,PPO
43.86363636363637,337,PPO
46.72727272727273,338,PPO
48.36363636363637,339,PPO
46.0,340,PPO
43.63636363636363,341,PPO
44.36363636363637,342,PPO
41.81818181818182,343,PPO
44.90909090909091,344,PPO
43.09090909090909,345,PPO
42.90909090909091,346,PPO
40.90909090909091,347,PPO
41.45454545454545,348,PPO
39.5,349,PPO
36.22727272727273,350,PPO
34.81818181818182,351,PPO
38.45454545454545,352,PPO
40.27272727272727,353,PPO
39.18181818181818,354,PPO
37.36363636363637,355,PPO
36.63636363636363,356,PPO
35.18181818181818,357,PPO
34.45454545454545,358,PPO
31.545454545454547,359,PPO
33.13636363636363,360,PPO
35.5,361,PPO
37.63636363636363,362,PPO
36.18181818181818,363,PPO
33.81818181818182,364,PPO
34.40909090909091,365,PPO
32.63636363636363,366,PPO
31.90909090909091,367,PPO
32.45454545454545,368,PPO
33.54545454545455,369,PPO
34.81818181818182,370,PPO
36.09090909090909,371,PPO
35.90909090909091,372,PPO
37.72727272727273,373,PPO
38.63636363636363,374,PPO
37.18181818181818,375,PPO
35.86363636363637,376,PPO
38.54545454545455,377,PPO
38.72727272727273,378,PPO
41.27272727272727,379,PPO
40.72727272727273,380,PPO
42.36363636363637,381,PPO
40.0,382,PPO
37.81818181818182,383,PPO
35.27272727272727,384,PPO
38.72727272727273,385,PPO
41.81818181818182,386,PPO
43.81818181818182,387,PPO
41.63636363636363,388,PPO
40.72727272727273,389,PPO
39.45454545454545,390,PPO
41.81818181818182,391,PPO
41.81818181818182,392,PPO
44.54545454545455,393,PPO
46.0,394,PPO
47.45454545454545,395,PPO
44.54545454545455,396,PPO
44.54545454545455,397,PPO
45.45454545454545,398,PPO
47.45454545454545,399,PPO
48.36363636363637,400,PPO
47.27272727272727,401,PPO
46.72727272727273,402,PPO
46.90909090909091,403,PPO
44.72727272727273,404,PPO
44.72727272727273,405,PPO
44.36363636363637,406,PPO
44.36363636363637,407,PPO
41.45454545454545,408,PPO
41.63636363636363,409,PPO
43.27272727272727,410,PPO
45.27272727272727,411,PPO
46.72727272727273,412,PPO
46.90909090909091,413,PPO
48.36363636363637,414,PPO
52.72727272727273,415,PPO
50.90909090909091,416,PPO
52.72727272727273,417,PPO
51.09090909090909,418,PPO
51.81818181818182,419,PPO
52.54545454545455,420,PPO
48.0,421,PPO
46.72727272727273,422,PPO
47.81818181818182,423,PPO
46.18181818181818,424,PPO
44.36363636363637,425,PPO
42.72727272727273,426,PPO
45.09090909090909,427,PPO
42.18181818181818,428,PPO
43.27272727272727,429,PPO
41.81818181818182,430,PPO
43.63636363636363,431,PPO
46.22727272727273,432,PPO
47.31818181818182,433,PPO
46.40909090909091,434,PPO
46.77272727272727,435,PPO
45.13636363636363,436,PPO
45.13636363636363,437,PPO
45.5,438,PPO
46.40909090909091,439,PPO
43.68181818181818,440,PPO
42.95454545454545,441,PPO
37.31818181818182,442,PPO
34.0,443,PPO
32.90909090909091,444,PPO
33.5,445,PPO
31.681818181818183,446,PPO
30.772727272727273,447,PPO
30.772727272727273,448,PPO
29.681818181818183,449,PPO
28.772727272727273,450,PPO
30.772727272727273,451,PPO
32.40909090909091,452,PPO
34.59090909090909,453,PPO
37.5,454,PPO
37.5,455,PPO
37.63636363636363,456,PPO
40.90909090909091,457,PPO
44.0,458,PPO
42.54545454545455,459,PPO
43.09090909090909,460,PPO
42.18181818181818,461,PPO
43.45454545454545,462,PPO
44.54545454545455,463,PPO
43.63636363636363,464,PPO
41.09090909090909,465,PPO
42.0,466,PPO
41.27272727272727,467,PPO
39.81818181818182,468,PPO
38.36363636363637,469,PPO
40.36363636363637,470,PPO
38.90909090909091,471,PPO
41.45454545454545,472,PPO
39.45454545454545,473,PPO
39.13636363636363,474,PPO
41.68181818181818,475,PPO
45.5,476,PPO
43.86363636363637,477,PPO
41.68181818181818,478,PPO
42.22727272727273,479,PPO
46.04545454545455,480,PPO
42.22727272727273,481,PPO
42.04545454545455,482,PPO
43.5,483,PPO
44.59090909090909,484,PPO
44.72727272727273,485,PPO
42.0,486,PPO
40.72727272727273,487,PPO
41.09090909090909,488,PPO
43.09090909090909,489,PPO
41.45454545454545,490,PPO
38.18181818181818,491,PPO
40.54545454545455,492,PPO
38.72727272727273,493,PPO
34.90909090909091,494,PPO
35.63636363636363,495,PPO
37.81818181818182,496,PPO
41.27272727272727,497,PPO
39.45454545454545,498,PPO
40.0,499,PPO
38.90909090909091,500,PPO
41.45454545454545,501,PPO
40.72727272727273,502,PPO
39.45454545454545,503,PPO
42.36363636363637,504,PPO
43.27272727272727,505,PPO
43.63636363636363,506,PPO
39.45454545454545,507,PPO
38.36363636363637,508,PPO
37.81818181818182,509,PPO
34.22727272727273,510,PPO
33.5,511,PPO
33.13636363636363,512,PPO
36.59090909090909,513,PPO
35.13636363636363,514,PPO
35.31818181818182,515,PPO
36.77272727272727,516,PPO
35.5,517,PPO
35.72727272727273,518,PPO
35.54545454545455,519,PPO
36.27272727272727,520,PPO
40.95454545454545,521,PPO
43.31818181818182,522,PPO
40.22727272727273,523,PPO
35.86363636363637,524,PPO
39.86363636363637,525,PPO
41.5,526,PPO
38.59090909090909,527,PPO
38.40909090909091,528,PPO
40.54545454545455,529,PPO
39.45454545454545,530,PPO
41.09090909090909,531,PPO
37.45454545454545,532,PPO
35.45454545454545,533,PPO
38.54545454545455,534,PPO
41.81818181818182,535,PPO
39.63636363636363,536,PPO
37.27272727272727,537,PPO
42.40909090909091,538,PPO
42.40909090909091,539,PPO
41.5,540,PPO
43.68181818181818,541,PPO
44.22727272727273,542,PPO
43.31818181818182,543,PPO
43.31818181818182,544,PPO
43.5,545,PPO
45.5,546,PPO
46.77272727272727,547,PPO
48.04545454545455,548,PPO
45.45454545454545,549,PPO
45.45454545454545,550,PPO
45.45454545454545,551,PPO
41.81818181818182,552,PPO
42.72727272727273,553,PPO
46.72727272727273,554,PPO
47.09090909090909,555,PPO
47.63636363636363,556,PPO
46.18181818181818,557,PPO
44.90909090909091,558,PPO
46.72727272727273,559,PPO
45.81818181818182,560,PPO
44.72727272727273,561,PPO
45.63636363636363,562,PPO
46.0,563,PPO
42.72727272727273,564,PPO
42.0,565,PPO
41.31818181818182,566,PPO
41.68181818181818,567,PPO
41.72727272727273,568,PPO
43.18181818181818,569,PPO
41.72727272727273,570,PPO
42.09090909090909,571,PPO
42.5,572,PPO
39.63636363636363,573,PPO
42.0,574,PPO
43.27272727272727,575,PPO
42.54545454545455,576,PPO
42.86363636363637,577,PPO
40.13636363636363,578,PPO
38.63636363636363,579,PPO
34.45454545454545,580,PPO
31.363636363636363,581,PPO
29.90909090909091,582,PPO
29.318181818181817,583,PPO
30.59090909090909,584,PPO
29.5,585,PPO
30.59090909090909,586,PPO
30.59090909090909,587,PPO
31.681818181818183,588,PPO
31.5,589,PPO
32.22727272727273,590,PPO
35.5,591,PPO
37.36363636363637,592,PPO
39.90909090909091,593,PPO
39.72727272727273,594,PPO
42.59090909090909,595,PPO
45.31818181818182,596,PPO
43.86363636363637,597,PPO
44.95454545454545,598,PPO
42.04545454545455,599,PPO
41.86363636363637,600,PPO
38.95454545454545,601,PPO
39.13636363636363,602,PPO
41.27272727272727,603,PPO
41.81818181818182,604,PPO
42.72727272727273,605,PPO
40.90909090909091,606,PPO
40.18181818181818,607,PPO
39.27272727272727,608,PPO
36.36363636363637,609,PPO
38.54545454545455,610,PPO
43.27272727272727,611,PPO
44.36363636363637,612,PPO
41.81818181818182,613,PPO
38.72727272727273,614,PPO
35.63636363636363,615,PPO
37.09090909090909,616,PPO
39.81818181818182,617,PPO
37.81818181818182,618,PPO
41.81818181818182,619,PPO
46.72727272727273,620,PPO
45.81818181818182,621,PPO
44.54545454545455,622,PPO
41.63636363636363,623,PPO
42.18181818181818,624,PPO
44.72727272727273,625,PPO
45.27272727272727,626,PPO
46.36363636363637,627,PPO
42.36363636363637,628,PPO
42.72727272727273,629,PPO
40.54545454545455,630,PPO
40.54545454545455,631,PPO
43.81818181818182,632,PPO
41.27272727272727,633,PPO
44.36363636363637,634,PPO
46.54545454545455,635,PPO
46.36363636363637,636,PPO
46.18181818181818,637,PPO
44.72727272727273,638,PPO
44.18181818181818,639,PPO
44.72727272727273,640,PPO
44.36363636363637,641,PPO
39.63636363636363,642,PPO
34.54545454545455,643,PPO
36.18181818181818,644,PPO
36.72727272727273,645,PPO
34.90909090909091,646,PPO
33.81818181818182,647,PPO
34.90909090909091,648,PPO
34.59090909090909,649,PPO
35.5,650,PPO
33.31818181818182,651,PPO
32.22727272727273,652,PPO
33.5,653,PPO
36.04545454545455,654,PPO
39.31818181818182,655,PPO
39.68181818181818,656,PPO
40.95454545454545,657,PPO
40.95454545454545,658,PPO
40.77272727272727,659,PPO
41.09090909090909,660,PPO
41.09090909090909,661,PPO
42.72727272727273,662,PPO
41.81818181818182,663,PPO
43.63636363636363,664,PPO
42.36363636363637,665,PPO
38.18181818181818,666,PPO
39.45454545454545,667,PPO
37.27272727272727,668,PPO
36.72727272727273,669,PPO
36.72727272727273,670,PPO
36.90909090909091,671,PPO
37.63636363636363,672,PPO
36.90909090909091,673,PPO
38.90909090909091,674,PPO
35.63636363636363,675,PPO
39.27272727272727,676,PPO
39.09090909090909,677,PPO
40.54545454545455,678,PPO
44.18181818181818,679,PPO
46.90909090909091,680,PPO
48.18181818181818,681,PPO
47.63636363636363,682,PPO
48.18181818181818,683,PPO
48.90909090909091,684,PPO
49.27272727272727,685,PPO
50.72727272727273,686,PPO
51.27272727272727,687,PPO
50.0,688,PPO
48.90909090909091,689,PPO
46.36363636363637,690,PPO
44.90909090909091,691,PPO
42.72727272727273,692,PPO
40.90909090909091,693,PPO
41.81818181818182,694,PPO
42.72727272727273,695,PPO
42.36363636363637,696,PPO
39.86363636363637,697,PPO
38.40909090909091,698,PPO
38.40909090909091,699,PPO
36.59090909090909,700,PPO
37.13636363636363,701,PPO
37.31818181818182,702,PPO
40.40909090909091,703,PPO
41.5,704,PPO
40.22727272727273,705,PPO
39.86363636363637,706,PPO
39.31818181818182,707,PPO
41.09090909090909,708,PPO
38.54545454545455,709,PPO
40.36363636363637,710,PPO
39.09090909090909,711,PPO
40.72727272727273,712,PPO
39.09090909090909,713,PPO
35.5,714,PPO
35.54545454545455,715,PPO
35.0,716,PPO
31.772727272727273,717,PPO
33.04545454545455,718,PPO
35.59090909090909,719,PPO
38.13636363636363,720,PPO
37.40909090909091,721,PPO
39.59090909090909,722,PPO
40.31818181818182,723,PPO
38.13636363636363,724,PPO
38.45454545454545,725,PPO
40.22727272727273,726,PPO
39.86363636363637,727,PPO
39.09090909090909,728,PPO
38.0,729,PPO
35.63636363636363,730,PPO
34.0,731,PPO
30.954545454545453,732,PPO
30.954545454545453,733,PPO
30.59090909090909,734,PPO
34.95454545454545,735,PPO
36.04545454545455,736,PPO
33.68181818181818,737,PPO
36.77272727272727,738,PPO
40.40909090909091,739,PPO
42.59090909090909,740,PPO
43.86363636363637,741,PPO
44.77272727272727,742,PPO
50.54545454545455,743,PPO
51.09090909090909,744,PPO
50.18181818181818,745,PPO
46.54545454545455,746,PPO
44.40909090909091,747,PPO
45.86363636363637,748,PPO
45.68181818181818,749,PPO
45.31818181818182,750,PPO
41.5,751,PPO
41.13636363636363,752,PPO
39.72727272727273,753,PPO
37.18181818181818,754,PPO
35.90909090909091,755,PPO
36.81818181818182,756,PPO
40.45454545454545,757,PPO
43.13636363636363,758,PPO
44.40909090909091,759,PPO
42.77272727272727,760,PPO
43.13636363636363,761,PPO
46.04545454545455,762,PPO
46.77272727272727,763,PPO
44.40909090909091,764,PPO
44.77272727272727,765,PPO
46.40909090909091,766,PPO
45.5,767,PPO
43.31818181818182,768,PPO
40.59090909090909,769,PPO
38.77272727272727,770,PPO
38.59090909090909,771,PPO
38.40909090909091,772,PPO
39.13636363636363,773,PPO
40.77272727272727,774,PPO
46.36363636363637,775,PPO
48.0,776,PPO
42.59090909090909,777,PPO
41.68181818181818,778,PPO
41.31818181818182,779,PPO
44.63636363636363,780,PPO
44.09090909090909,781,PPO
43.18181818181818,782,PPO
41.90909090909091,783,PPO
39.0,784,PPO
37.54545454545455,785,PPO
33.72727272727273,786,PPO
30.454545454545453,787,PPO
35.13636363636363,788,PPO
36.40909090909091,789,PPO
39.68181818181818,790,PPO
39.81818181818182,791,PPO
42.18181818181818,792,PPO
42.18181818181818,793,PPO
44.0,794,PPO
46.0,795,PPO
45.6,796,PPO
48.44444444444444,797,PPO
51.0,798,PPO
50.285714285714285,799,PPO
50.0,800,PPO
