episode reward,episode,Method
34.31818181818181,701,PPO
36.13636363636363,702,PPO
33.04545454545455,703,PPO
35.40909090909091,704,PPO
34.13636363636363,705,PPO
34.654545454545456,706,PPO
31.745454545454546,707,PPO
33.92727272727273,708,PPO
37.92727272727273,709,PPO
38.10909090909091,710,PPO
39.92727272727273,711,PPO
39.74545454545454,712,PPO
37.38181818181818,713,PPO
39.92727272727273,714,PPO
38.29090909090909,715,PPO
38.10909090909091,716,PPO
35.38181818181818,717,PPO
39.74545454545454,718,PPO
38.10909090909091,719,PPO
35.74545454545454,720,PPO
36.47272727272727,721,PPO
36.654545454545456,722,PPO
36.654545454545456,723,PPO
35.92727272727273,724,PPO
35.56363636363636,725,PPO
34.654545454545456,726,PPO
36.836363636363636,727,PPO
39.199999999999996,728,PPO
35.38181818181818,729,PPO
36.29090909090909,730,PPO
37.018181818181816,731,PPO
35.199999999999996,732,PPO
35.199999999999996,733,PPO
33.40909090909091,734,PPO
34.86363636363637,735,PPO
31.981818181818184,736,PPO
31.436363636363637,737,PPO
29.254545454545454,738,PPO
27.8,739,PPO
29.981818181818184,740,PPO
30.00909090909091,741,PPO
27.490909090909096,742,PPO
26.763636363636365,743,PPO
24.245454545454546,744,PPO
24.79090909090909,745,PPO
25.7,746,PPO
28.763636363636362,747,PPO
29.854545454545452,748,PPO
28.60909090909091,749,PPO
29.518181818181816,750,PPO
31.336363636363636,751,PPO
32.76363636363636,752,PPO
36.400000000000006,753,PPO
38.21818181818182,754,PPO
39.64545454545455,755,PPO
39.28181818181818,756,PPO
40.372727272727275,757,PPO
41.85454545454546,758,PPO
42.58181818181818,759,PPO
43.82727272727273,760,PPO
42.76363636363636,761,PPO
42.42727272727273,762,PPO
42.06363636363636,763,PPO
40.03636363636363,764,PPO
36.60909090909091,765,PPO
36.97272727272727,766,PPO
39.127272727272725,767,PPO
37.49090909090909,768,PPO
36.03636363636363,769,PPO
35.127272727272725,770,PPO
36.97272727272727,771,PPO
36.58181818181818,772,PPO
37.28181818181818,773,PPO
37.46363636363636,774,PPO
39.64545454545454,775,PPO
42.70909090909091,776,PPO
41.800000000000004,777,PPO
41.07272727272727,778,PPO
43.07272727272727,779,PPO
44.86363636363637,780,PPO
45.61818181818182,781,PPO
45.22727272727273,782,PPO
47.04545454545455,783,PPO
43.07272727272727,784,PPO
42.372727272727275,785,PPO
40.190909090909095,786,PPO
38.00909090909091,787,PPO
38.00909090909091,788,PPO
40.37272727272727,789,PPO
38.37272727272727,790,PPO
38.918181818181814,791,PPO
38.554545454545455,792,PPO
37.28181818181818,793,PPO
39.1,794,PPO
43.61818181818182,795,PPO
44.83,796,PPO
46.34444444444445,797,PPO
48.987500000000004,798,PPO
51.528571428571425,799,PPO
51.583333333333336,800,PPO
